Datetime,Actual,ARIMA,Exponential Smoothing,Gradient Boosting
2008-12-10 15:00:00,3.0924,1.4477678421599098,0.5421788639560634,1.2976901116274528
2008-12-10 16:00:00,1.7707000000000002,1.4477678421599078,0.48584504660221417,1.33115558059751
2008-12-10 17:00:00,3.7416666666666667,1.4477678421599063,0.968197512824443,1.6604552157453822
2008-12-10 18:00:00,1.9932666666666667,1.4477678421599052,1.4015081196460817,2.2485759678969823
2008-12-10 19:00:00,1.1556333333333333,1.4477678421599045,1.6690607171988692,2.276178421825747
2008-12-10 20:00:00,1.7026333333333334,1.447767842159904,1.9334508291580512,2.2055396936452567
2008-12-10 21:00:00,2.3862666666666663,1.4477678421599036,1.78307891522768,2.1812842077633756
2008-12-10 22:00:00,0.6297666666666667,1.4477678421599034,1.1649986974921305,1.6518264096451933
2008-12-10 23:00:00,0.29600000000000004,1.4477678421599032,0.48401914906245247,0.9058513866448669
2008-12-11 00:00:00,0.2816666666666666,1.447767842159903,0.08322025828345903,0.5595120947621203
2008-12-11 01:00:00,0.3142666666666667,1.447767842159903,-0.025426679505335836,0.5067682424900415
2008-12-11 02:00:00,0.2622666666666667,1.447767842159903,-0.10673307378210906,0.5013654799816288
2008-12-11 03:00:00,0.27909999999999996,1.447767842159903,-0.15755831118108865,0.5860744215525518
2008-12-11 04:00:00,0.2849333333333333,1.447767842159903,-0.1412433479578744,0.5699703483567133
2008-12-11 05:00:00,1.0055333333333334,1.447767842159903,-0.08647166265240902,0.4809034227060811
2008-12-11 06:00:00,1.6218333333333335,1.447767842159903,0.43972777447951455,0.928144733460664
2008-12-11 07:00:00,2.906766666666667,1.447767842159903,1.736575551210317,2.202593917657576
2008-12-11 08:00:00,1.5914666666666666,1.447767842159903,1.2650911861156469,2.299295562428737
2008-12-11 09:00:00,1.9627666666666668,1.447767842159903,1.0543271033906634,1.9256641655006674
2008-12-11 10:00:00,1.3865333333333332,1.447767842159903,0.9217716187465497,1.8336885015200768
2008-12-11 11:00:00,1.3661666666666668,1.447767842159903,0.871270920893692,1.631525726530601
2008-12-11 12:00:00,0.4414,1.447767842159903,0.8672071916778785,1.6324690204123433
2008-12-11 13:00:00,0.2888333333333334,1.447767842159903,0.8747460981378579,1.6042282431441153
2008-12-11 14:00:00,0.279,1.447767842159903,0.704034629924362,1.4296050174678867
2008-12-11 15:00:00,0.3127333333333333,1.447767842159903,0.5402390204629293,1.162146063592603
2008-12-11 16:00:00,0.2785,1.447767842159903,0.48390520310908014,1.162146063592603
2008-12-11 17:00:00,1.1781666666666666,1.447767842159903,0.9662576693313089,1.162146063592603
2008-12-11 18:00:00,1.3844333333333334,1.447767842159903,1.3995682761529475,1.3788850352881667
2008-12-11 19:00:00,2.1270000000000002,1.447767842159903,1.667120873705735,1.955167813305591
2008-12-11 20:00:00,2.3022,1.447767842159903,1.931510985664917,2.1592444220629896
2008-12-11 21:00:00,1.0122666666666666,1.447767842159903,1.7811390717345459,2.23360171298058
2008-12-11 22:00:00,0.5801999999999999,1.447767842159903,1.1630588539989966,1.389622778410046
2008-12-11 23:00:00,0.42733333333333334,1.447767842159903,0.48207930556931833,0.7916088068536958
2008-12-12 00:00:00,0.41536666666666666,1.447767842159903,0.08128041479032488,0.4925134628984971
2008-12-12 01:00:00,0.305,1.447767842159903,-0.027366522998469867,0.4363622379133749
2008-12-12 02:00:00,0.2855666666666667,1.447767842159903,-0.1086729172752432,0.41955158766197675
2008-12-12 03:00:00,0.5428999999999999,1.447767842159903,-0.1594981546742228,0.41955158766197675
2008-12-12 04:00:00,0.8100666666666666,1.447767842159903,-0.14318319145100855,0.42552205191927817
2008-12-12 05:00:00,0.2784333333333333,1.447767842159903,-0.08841150614554316,0.5083211517695152
2008-12-12 06:00:00,1.2856999999999998,1.447767842159903,0.4377879309863804,1.1121277000648229
2008-12-12 07:00:00,2.194866666666667,1.447767842159903,1.7346357077171828,1.91298038634635
2008-12-12 08:00:00,1.7383333333333333,1.447767842159903,1.2631513426225127,1.8679007451199492
2008-12-12 09:00:00,1.4001666666666668,1.447767842159903,1.0523872598975292,1.6978542704195778
2008-12-12 10:00:00,1.3257333333333332,1.447767842159903,0.9198317752534155,1.5295202148632507
2008-12-12 11:00:00,1.3252666666666668,1.447767842159903,0.8693310774005578,1.5024995299871113
2008-12-12 12:00:00,1.3495,1.447767842159903,0.8652673481847444,1.0026444419910485
2008-12-12 13:00:00,1.3781666666666665,1.447767842159903,0.8728062546447237,0.9511310257610412
2008-12-12 14:00:00,0.8594333333333333,1.447767842159903,0.7020947864312279,1.032201334189307
2008-12-12 15:00:00,0.6729,1.447767842159903,0.5382991769697951,1.1781762299641823
2008-12-12 16:00:00,0.7110333333333333,1.447767842159903,0.481965359615946,1.535353162677873
2008-12-12 17:00:00,2.4854,1.447767842159903,0.9643178258381747,1.5546583554097375
2008-12-12 18:00:00,2.258966666666667,1.447767842159903,1.3976284326598134,2.05382000144873
2008-12-12 19:00:00,1.65,1.447767842159903,1.6651810302126009,2.456653606984939
2008-12-12 20:00:00,2.996766666666667,1.447767842159903,1.929571142171783,2.5367091745424872
2008-12-12 21:00:00,2.1789,1.447767842159903,1.7791992282414117,2.057602680074758
2008-12-12 22:00:00,1.5045333333333335,1.447767842159903,1.1611190105058624,1.6190850095203615
2008-12-12 23:00:00,0.3059,1.447767842159903,0.4801394620761843,1.1915854385445026
2008-12-13 00:00:00,0.2688333333333333,1.447767842159903,0.07934057129719074,0.5748605329415967
2008-12-13 01:00:00,0.29416666666666663,1.447767842159903,-0.029306366491604008,0.5009960601182923
2008-12-13 02:00:00,0.2665,1.447767842159903,-0.11061276076837723,0.44055504116778577
2008-12-13 03:00:00,0.834,1.447767842159903,-0.16143799816735693,0.44795082993941604
2008-12-13 04:00:00,0.302,1.447767842159903,-0.1451230349441427,0.4739696740177338
2008-12-13 05:00:00,0.26233333333333336,1.447767842159903,-0.09035134963867719,0.42210059407451345
2008-12-13 06:00:00,0.4015,1.447767842159903,0.4358480874932463,0.9139371503831883
2008-12-13 07:00:00,2.1316333333333333,1.447767842159903,1.7326958642240486,1.8541711298659977
2008-12-13 08:00:00,2.1378,1.447767842159903,1.2612114991293786,1.945234935897382
2008-12-13 09:00:00,1.4404333333333335,1.447767842159903,1.050447416404395,1.848863180895322
2008-12-13 10:00:00,1.7426666666666668,1.447767842159903,0.9178919317602814,1.9917060529125303
2008-12-13 11:00:00,1.0611333333333333,1.447767842159903,0.8673912339074238,1.9917060529125303
2008-12-13 12:00:00,0.8682666666666667,1.447767842159903,0.8633275046916102,1.9917060529125303
2008-12-13 13:00:00,1.3314666666666668,1.447767842159903,0.8708664111515896,1.9463310531267284
2008-12-13 14:00:00,1.3845666666666667,1.447767842159903,0.7001549429380939,1.6571789624770425
2008-12-13 15:00:00,2.5298333333333334,1.447767842159903,0.536359333476661,1.617614301876589
2008-12-13 16:00:00,4.011,1.447767842159903,0.48002551612281186,1.6815775866841696
2008-12-13 17:00:00,2.7552666666666665,1.447767842159903,0.9623779823450407,2.042298301893351
2008-12-13 18:00:00,1.329,1.447767842159903,1.3956885891666793,2.4778586150872157
2008-12-13 19:00:00,2.2584333333333335,1.447767842159903,1.6632411867194667,2.7067311171008286
2008-12-13 20:00:00,1.4727,1.447767842159903,1.9276312986786488,2.3561849742201426
2008-12-13 21:00:00,0.3671282051282051,1.447767842159903,1.7772593847482776,2.5503703743777186
